lang,key_path,source_file,english_value,current_value,verdict,reasoning,proposed_correction
da,samlTestResultFetchError,ZaMsg.properties,Test result could not be fetched. Please reload the page to get the result.,Testresultatet kunne ikke hentes. Genindlæs siden for at få resultatet.,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdP returnerede ikke SAMLResponse,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,SAMLResponse-indholdet var tomt eller beskadiget,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,"En konto blev ikke fundet, eller NameID-formatet matcher ikke",Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,Uoverensstemmelse mellem certifikater,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,ACS-URL konfigureret i IdP matchede ikke et faktisk slutpunkt i Zimbra,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,Påstanden er endnu ikke gyldig,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_ASSERTION_EXPIRED,ZaMsg.properties,Assertion expired,Påstanden er udløbet,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_RESPONSE_STATUS_ERROR,ZaMsg.properties,IdP returned a non-success response,IdP returnerede et mislykket svar,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_INVALID_PROTOCOL,ZaMsg.properties,Unsupported SAML version,Ikke-understøttet SAML-version,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_SERVER_NOT_FOUND,ZaMsg.properties,No mailbox server was found for an authenticated account,Der blev ikke fundet nogen postkasseserver for en godkendt konto,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_WEBCLIENT_DISABLED,ZaMsg.properties,Web client feature was disabled on an authenticated account,Webklientfunktionen blev deaktiveret på en godkendt konto,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_INTERNAL_ERROR,ZaMsg.properties,Internal server error,Intern serverfejl,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_ACCOUNT_INACTIVE,ZaMsg.properties,An authenticated account was not active on Zimbra,En godkendt konto var ikke aktiv på Zimbra,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
da,samlTestError_Unknown,ZaMsg.properties,Unknown error,Ukendt fejl,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,NAD_SAML_SSO,ZaMsg.properties,SAML/SSO,SAML/SSO,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraMyoneloginSamlSigningCert,ZaMsg.properties,IdP’s X.509 signing certificate:,X.509-Signaturzertifikat des Identitätsanbieters:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlSpEntityId,ZaMsg.properties,SP Entity ID:,SP-Entitäts-ID:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,URL des Assertion-Konsumentendienstes:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,IdP Single Sign-On (SSO) URL:,Missing,"Value is identical to the English source with no German translation, unlike the parallel LBL_zimbraSamlSLOURL entry which is properly translated.",IdP-URL für Single Sign-On (SSO):
de,LBL_zimbraSamlSLOURL,ZaMsg.properties,IdP Single Logout (SLO) URL:,URL für Single Logout (SLO) des Identitätsanbieters:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlNameIdFormat,ZaMsg.properties,NameID format:,NameID-Format:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlDateFormat,ZaMsg.properties,Date format for instant timestamps:,Datumsformat für sofortige Zeitstempel:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlLogoutLandingURL,ZaMsg.properties,Logout landing redirect URL:,Weiterleitungs-URL nach dem Abmeldevorgang:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlDocumentEncoding,ZaMsg.properties,Document encoding:,Dokumentenkodierung:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlErrorURL,ZaMsg.properties,Error redirect URL:,Fehlerhafte Umleitungs-URL:,Wrong,"""Fehlerhafte Umleitungs-URL"" means ""faulty/defective redirect URL"" (implying the URL itself is broken) rather than ""the redirect URL used on error"", reversing the intended meaning.",Weiterleitungs-URL bei Fehlern:
de,LBL_zimbraSamlInactiveAccountURL,ZaMsg.properties,Inactive account redirect URL:,Weiterleitungs-URL für inaktive Konten:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlWebclientDisabledAccountUrl,ZaMsg.properties,Webclient-disabled account redirect URL:,URL für die Kontoumleitung bei deaktiviertem Webclient:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlSpSigningKey,ZaMsg.properties,SP signing key:,SP-Signaturschlüssel:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraSamlSpSigningCertificate,ZaMsg.properties,SP signing certificate:,SP-Signaturzertifikat:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraCsrfRefererCheckEnabled,ZaMsg.properties,CSRF referer check:,CSRF-Referrer-Prüfung:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_zimbraCsrfAllowedRefererHosts,ZaMsg.properties,CSRF allowed referer host:,CSRF erlaubter Referrer-Host:,Awkward,"""CSRF erlaubter Referrer-Host"" is an ungrammatical literal word-for-word rendering of English adjective order; corrected to proper German syntax.",Erlaubter CSRF-Referrer-Host:
de,LBL_xmlFile,ZaMsg.properties,XML file:,XML-Datei:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_upload,ZaMsg.properties,Upload,Hochladen,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_samlXmlUploadExplanation,ZaMsg.properties,You can upload IdP metadata XML to fill the fields below.,"Sie können IdP-Metadaten-XML hochladen, um die unten stehenden Felder auszufüllen.",Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,fileUnselectedError,ZaMsg.properties,You must choose a file.,Sie müssen eine Datei auswählen.,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,parseXmlSuccessful,ZaMsg.properties,XML file could be parsed successfully.,Die XML-Datei konnte erfolgreich analysiert werden.,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,parseXmlFailed,ZaMsg.properties,XML file could not be parsed.,Die XML-Datei konnte nicht analysiert werden.,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_samlTestInformation,ZaMsg.properties,SP initiated login URL will use the Domain from configured URL in zimbraWebClientLoginURL value. Test SSO needs active account on IdP & Zimbra both for test to succeed.,Die vom Service Provider (SP) initiierte Anmelde-URL verwendet die Domäne aus der in zimbraWebClientLoginURL konfigurierten URL. Für einen erfolgreichen Test des Single Sign-On (SSO) ist ein aktives Konto sowohl beim Identity Provider (IdP) als auch bei Zimbra erforderlich.,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,"Sie können die SAML-Anmeldung anhand der gespeicherten Einstellungen testen. Bitte stellen Sie sicher, dass die Einstellungen gespeichert sind, bevor Sie mit dem Testen beginnen.",Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_testNow,ZaMsg.properties,Test now,Jetzt testen,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_samlStatus,ZaMsg.properties,SAML status:,SAML-Status:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_samlLastTested,ZaMsg.properties,Last tested:,Zuletzt getestet:,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,samlStatusNotTested,ZaMsg.properties,Not tested,Nicht getestet,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,samlStatusInProgress,ZaMsg.properties,In progress,Im Gange,Awkward,"""Im Gange"" is a literary/formal register uncommon in software status fields; the standard enterprise-UI term for a running test/job is ""In Bearbeitung"".",In Bearbeitung
de,samlStatusFailed,ZaMsg.properties,Failed ({0}),Fehlgeschlagen ({0}),Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,samlStatusSucceeded,ZaMsg.properties,Succeeded,Erfolgreich,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,LBL_confirmation,ZaMsg.properties,Confirmation,Bestätigung,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,samlInTestingByAnotherAdmin,ZaMsg.properties,Another administrator may be testing. Do you want to start testing? The other test will fail if you start it.,"Ein anderer Administrator testet möglicherweise gerade. Möchten Sie den Test starten? Der andere Test wird fehlschlagen, wenn Sie ihn starten.",Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,samlTestConfigurationError,ZaMsg.properties,Neither zimbraWebClientLoginURL nor zimbraPublicServiceHostname is configured. Please update configuration and try it again.,Weder zimbraWebClientLoginURL noch zimbraPublicServiceHostname sind konfiguriert. Bitte aktualisieren Sie die Konfiguration und versuchen Sie es erneut.,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
de,samlTestInitializationError,ZaMsg.properties,Initialization for SAML test failed. Please wait for a while and try it again.,Die Initialisierung des SAML-Tests ist fehlgeschlagen. Bitte warten Sie einen Moment und versuchen Sie es erneut.,Correct,"Matches the English source in meaning, register, and terminology; no issues found.",
